playerID,full_name,pos,era_label,ovr,rarity_3y,contact_val_3y,power_val_3y,speed_val_3y,eye_val_3y,defense_val_3y,ovr_7y,rarity_7y,contact_val_7y,power_val_7y,speed_val_7y,eye_val_7y,defense_val_7y,ovr_diff,con_diff,pow_diff,spd_diff,eye_diff,def_diff
mosesjo01,John Moses,CF,Big Hair Era (1977-1993),62.4,Uncommon,37.4,32.3,63.7,34.9,37.4,59.4,Common,40.0,17.5,60.0,31.9,27.4,3.0,-2.6000000000000014,14.799999999999997,3.700000000000003,3.0,10.0
mullira01,Rance Mulliniks,3B,Big Hair Era (1977-1993),72.2,Rare,55.8,53.5,25.8,66.7,47.3,72.9,Rare,61.6,49.1,17.6,62.3,50.5,-0.7000000000000028,-5.800000000000004,4.399999999999999,8.2,4.400000000000006,-3.200000000000003
mumphje01,Jerry Mumphrey,CF,Big Hair Era (1977-1993),72.2,Rare,57.3,23.2,80.7,45.1,61.9,73.0,Rare,70.6,29.4,69.8,45.5,48.8,-0.7999999999999972,-13.299999999999997,-6.199999999999999,10.900000000000006,-0.3999999999999986,13.100000000000001
munozpe01,Pedro Munoz,CF,Big Hair Era (1977-1993),65.1,Uncommon,51.2,71.6,21.4,22.9,18.2,59.2,Common,44.2,58.0,21.4,16.9,16.9,5.8999999999999915,7.0,13.599999999999994,0.0,6.0,1.3000000000000007
murphda05,Dale Murphy,CF,Big Hair Era (1977-1993),91.3,Legendary,61.5,97.5,68.9,90.3,77.2,87.8,Epic,60.6,96.9,58.1,75.4,75.0,3.5,0.8999999999999986,0.5999999999999943,10.800000000000004,14.899999999999991,2.200000000000003
murphdw01,Dwayne Murphy,CF,Big Hair Era (1977-1993),75.4,Rare,18.3,52.2,62.5,86.2,98.4,71.7,Rare,22.4,50.7,48.4,91.5,91.5,3.700000000000003,-4.099999999999998,1.5,14.100000000000001,-5.299999999999997,6.900000000000006
murraed02,Eddie Murray,1B,Big Hair Era (1977-1993),84.8,Epic,65.1,81.4,44.6,84.3,64.2,86.8,Epic,79.0,82.4,38.1,68.7,66.0,-2.0,-13.900000000000006,-1.0,6.5,15.599999999999994,-1.7999999999999972
newmaal01,Al Newman,2B,Big Hair Era (1977-1993),57.3,Common,6.3,5.0,59.1,55.6,63.7,56.5,Common,3.8,1.0,51.6,53.4,58.2,0.7999999999999972,2.5,4.0,7.5,2.200000000000003,5.5
newmaje01,Jeff Newman,C,Big Hair Era (1977-1993),55.5,Common,1.0,48.9,22.2,15.2,46.5,55.6,Common,3.7,42.2,9.1,13.0,47.2,-0.10000000000000142,-2.7,6.699999999999996,13.1,2.1999999999999993,-0.7000000000000028
nixonot01,Otis Nixon,CF,Big Hair Era (1977-1993),67.7,Uncommon,39.6,5.0,99.1,49.2,67.6,69.8,Uncommon,57.9,1.0,108.3,53.3,62.9,-2.0999999999999943,-18.299999999999997,4.0,-9.200000000000003,-4.099999999999994,4.699999999999996
nokesma01,Matt Nokes,C,Big Hair Era (1977-1993),64.4,Uncommon,32.0,74.3,20.9,26.5,43.8,65.8,Uncommon,29.5,72.3,11.9,27.0,39.7,-1.3999999999999915,2.5,2.0,8.999999999999998,-0.5,4.099999999999994
oberkke01,Ken Oberkfell,3B,Big Hair Era (1977-1993),70.9,Rare,58.5,22.8,45.3,65.9,62.5,70.8,Rare,60.1,12.5,41.1,61.3,65.9,0.10000000000000853,-1.6000000000000014,10.3,4.199999999999996,4.6000000000000085,-3.4000000000000057
obriepe03,Pete O'Brien,1B,Big Hair Era (1977-1993),72.0,Rare,49.7,55.3,22.7,60.2,64.8,73.7,Rare,48.1,52.0,16.5,62.7,68.6,-1.7000000000000028,1.6000000000000014,3.299999999999997,6.199999999999999,-2.5,-3.799999999999997
oestero01,Ron Oester,2B,Big Hair Era (1977-1993),63.5,Uncommon,43.7,19.5,36.1,45.7,70.9,61.8,Uncommon,43.4,18.1,32.8,37.1,56.0,1.7000000000000028,0.30000000000000426,1.3999999999999986,3.3000000000000043,8.600000000000001,14.900000000000006
officro01,Rowland Office,CF,Big Hair Era (1977-1993),58.6,Common,40.4,23.8,20.3,42.1,39.7,58.7,Common,44.1,19.5,18.6,41.1,21.2,-0.10000000000000142,-3.700000000000003,4.300000000000001,1.6999999999999993,1.0,18.500000000000004
oglivbe01,Ben Oglivie,CF,Big Hair Era (1977-1993),78.8,Rare,58.0,88.2,43.6,43.8,52.8,77.6,Rare,51.3,81.8,39.2,44.2,51.6,1.2000000000000028,6.700000000000003,6.400000000000006,4.399999999999999,-0.4000000000000057,1.1999999999999957
oliveal01,Al Oliver,CF,Big Hair Era (1977-1993),77.2,Rare,86.4,54.6,53.0,23.8,47.3,78.7,Rare,90.8,50.6,38.9,15.5,50.5,-1.5,-4.3999999999999915,4.0,14.100000000000001,8.3,-3.200000000000003
olivejo01,Joe Oliver,C,Big Hair Era (1977-1993),61.7,Uncommon,31.5,51.4,20.3,29.1,61.3,61.3,Uncommon,34.4,49.1,12.3,27.3,54.3,0.4000000000000057,-2.8999999999999986,2.299999999999997,8.0,1.8000000000000007,7.0
olsongr02,Greg Olson,C,Big Hair Era (1977-1993),56.2,Common,10.8,28.6,18.5,49.2,42.4,57.5,Common,16.8,23.2,12.2,48.0,43.8,-1.2999999999999972,-6.0,5.400000000000002,6.300000000000001,1.2000000000000028,-1.3999999999999986
ontivst01,Steve Ontiveros,3B,Big Hair Era (1977-1993),62.9,Uncommon,52.2,22.2,16.8,70.7,39.0,60.8,Uncommon,48.1,17.1,5.3,71.1,32.1,2.1000000000000014,4.100000000000001,5.099999999999998,11.5,-0.3999999999999915,6.899999999999999
oquenjo01,Jose Oquendo,2B,Big Hair Era (1977-1993),60.8,Uncommon,34.8,8.0,17.4,74.1,77.8,61.8,Uncommon,37.3,2.7,13.9,78.9,75.2,-1.0,-2.5,5.3,3.4999999999999982,-4.800000000000011,2.5999999999999943
orsuljo01,Joe Orsulak,CF,Big Hair Era (1977-1993),64.4,Uncommon,51.0,23.0,51.7,32.5,54.7,65.9,Uncommon,55.8,23.0,40.1,27.9,46.0,-1.5,-4.799999999999997,0.0,11.600000000000001,4.600000000000001,8.700000000000003
ortajo01,Jorge Orta,2B,Big Hair Era (1977-1993),66.2,Uncommon,62.1,37.9,44.4,32.8,28.1,69.9,Uncommon,63.5,38.2,42.7,35.1,30.5,-3.700000000000003,-1.3999999999999986,-0.30000000000000426,1.6999999999999957,-2.3000000000000043,-2.3999999999999986
ortizju01,Junior Ortiz,C,Big Hair Era (1977-1993),60.6,Uncommon,59.1,32.2,5.0,33.1,41.1,58.2,Common,54.3,6.3,1.0,24.3,43.3,2.3999999999999986,4.800000000000004,25.900000000000002,4.0,8.8,-2.1999999999999957
otted01,Ed Ott,C,Big Hair Era (1977-1993),59.4,Common,30.7,37.6,26.7,31.1,55.1,58.8,Common,31.9,26.6,20.4,29.3,53.0,0.6000000000000014,-1.1999999999999993,11.0,6.300000000000001,1.8000000000000007,2.1000000000000014
owensp01,Spike Owen,SS,Big Hair Era (1977-1993),58.9,Common,11.3,21.0,46.7,59.4,63.9,61.7,Uncommon,25.9,17.9,35.9,65.9,58.2,-2.8000000000000043,-14.599999999999998,3.1000000000000014,10.800000000000004,-6.500000000000007,5.699999999999996
pacioto01,Tom Paciorek,CF,Big Hair Era (1977-1993),74.2,Rare,72.9,59.5,41.5,24.4,48.8,71.5,Rare,71.0,48.6,35.5,19.2,47.0,2.700000000000003,1.9000000000000057,10.899999999999999,6.0,5.199999999999999,1.7999999999999972
pagemi02,Mitchell Page,CF,Big Hair Era (1977-1993),74.6,Rare,44.0,67.7,74.6,59.3,29.0,67.8,Uncommon,43.0,52.4,60.0,55.5,29.1,6.799999999999997,1.0,15.300000000000004,14.599999999999994,3.799999999999997,-0.10000000000000142
paglimi01,Mike Pagliarulo,3B,Big Hair Era (1977-1993),68.1,Uncommon,27.5,70.8,30.4,39.8,63.3,64.3,Uncommon,25.3,65.4,18.4,38.7,55.3,3.799999999999997,2.1999999999999993,5.3999999999999915,12.0,1.0999999999999943,8.0
pagnoto01,Tom Pagnozzi,C,Big Hair Era (1977-1993),58.7,Common,24.9,36.3,17.0,18.8,78.4,59.7,Common,32.9,29.8,15.6,21.3,78.9,-1.0,-8.0,6.4999999999999964,1.4000000000000004,-2.5,-0.5
parkeda01,Dave Parker,CF,Big Hair Era (1977-1993),89.6,Epic,90.1,81.9,64.0,44.5,78.4,86.6,Epic,90.7,78.9,46.1,29.6,62.7,3.0,-0.6000000000000085,3.0,17.9,14.899999999999999,15.700000000000003
parrila01,Larry Parrish,3B,Big Hair Era (1977-1993),68.8,Uncommon,47.2,76.2,31.5,26.9,31.8,68.6,Uncommon,52.1,69.1,28.0,25.3,26.7,0.20000000000000284,-4.899999999999999,7.1000000000000085,3.5,1.5999999999999979,5.100000000000001
parrila02,Lance Parrish,C,Big Hair Era (1977-1993),70.8,Rare,35.5,77.5,13.8,33.7,79.6,73.9,Rare,46.0,80.4,14.1,32.0,83.5,-3.1000000000000085,-10.5,-2.9000000000000057,-0.29999999999999893,1.7000000000000028,-3.9000000000000057
pasquda01,Dan Pasqua,CF,Big Hair Era (1977-1993),72.1,Rare,34.1,80.0,20.7,70.6,47.0,62.9,Uncommon,20.7,69.5,8.4,62.8,42.6,9.199999999999996,13.400000000000002,10.5,12.299999999999999,7.799999999999997,4.399999999999999
pecotbi01,Bill Pecota,3B,Big Hair Era (1977-1993),65.9,Uncommon,31.8,38.7,59.2,52.0,51.3,60.4,Uncommon,25.4,25.0,54.7,45.0,54.5,5.500000000000007,6.400000000000002,13.700000000000003,4.5,7.0,-3.200000000000003
penage01,Geronimo Pena,2B,Big Hair Era (1977-1993),70.9,Rare,29.2,66.2,65.0,48.0,47.0,64.2,Uncommon,34.3,50.9,56.4,48.1,46.2,6.700000000000003,-5.099999999999998,15.300000000000004,8.600000000000001,-0.10000000000000142,0.7999999999999972
penato01,Tony Peña,C,Big Hair Era (1977-1993),69.5,Uncommon,53.3,35.8,34.6,28.4,88.1,67.3,Uncommon,50.0,31.1,28.2,20.1,91.1,2.200000000000003,3.299999999999997,4.699999999999996,6.400000000000002,8.299999999999997,-3.0
pendlte01,Terry Pendleton,3B,Big Hair Era (1977-1993),79.7,Rare,68.2,51.7,51.1,33.2,104.8,76.5,Rare,65.5,44.5,49.0,25.5,100.9,3.200000000000003,2.700000000000003,7.200000000000003,2.1000000000000014,7.700000000000003,3.8999999999999915
percoja01,Jack Perconte,2B,Big Hair Era (1977-1993),61.7,Uncommon,41.1,6.9,81.2,45.0,39.1,61.5,Uncommon,40.8,2.2,67.8,45.8,46.8,0.20000000000000284,0.30000000000000426,4.7,13.400000000000006,-0.7999999999999972,-7.699999999999996
perryge01,Gerald Perry,1B,Big Hair Era (1977-1993),67.3,Uncommon,49.4,36.9,66.1,36.4,38.3,67.0,Uncommon,47.4,31.9,57.3,50.2,29.6,0.29999999999999716,2.0,5.0,8.799999999999997,-13.800000000000004,8.699999999999996
petrage01,Geno Petralli,C,Big Hair Era (1977-1993),62.6,Uncommon,49.1,41.9,5.0,52.7,40.5,60.4,Uncommon,48.8,19.5,8.8,59.4,34.5,2.200000000000003,0.30000000000000426,22.4,-3.8000000000000007,-6.699999999999996,6.0
pettiga01,Gary Pettis,CF,Big Hair Era (1977-1993),71.5,Rare,19.8,5.0,112.6,79.1,94.8,60.3,Uncommon,14.6,6.1,110.3,70.3,92.6,11.200000000000003,5.200000000000001,-1.0999999999999996,2.299999999999997,8.799999999999997,2.200000000000003
phelpke01,Ken Phelps,1B,Big Hair Era (1977-1993),75.6,Rare,19.2,100.8,21.0,114.7,30.8,74.4,Rare,19.8,98.7,20.3,110.3,29.3,1.1999999999999886,-0.6000000000000014,2.0999999999999943,0.6999999999999993,4.400000000000006,1.5
phillmi01,Mike Phillips,SS,Big Hair Era (1977-1993),56.9,Common,18.0,23.5,34.6,35.2,47.6,56.2,Common,19.6,13.7,24.7,29.9,46.2,0.6999999999999957,-1.6000000000000014,9.8,9.900000000000002,5.300000000000004,1.3999999999999986
phillto02,Tony Phillips,CF,Big Hair Era (1977-1993),77.8,Rare,48.3,42.3,45.0,108.0,73.8,73.6,Rare,46.9,34.7,47.5,104.4,71.7,4.200000000000003,1.3999999999999986,7.599999999999994,-2.5,3.5999999999999943,2.0999999999999943
picciro01,Rob Picciolo,SS,Big Hair Era (1977-1993),54.8,Common,16.5,27.9,23.7,5.0,46.1,55.0,Common,24.3,19.4,21.6,1.0,41.5,-0.20000000000000284,-7.800000000000001,8.5,2.099999999999998,4.0,4.600000000000001
pocorbi01,Biff Pocoroba,C,Big Hair Era (1977-1993),62.9,Uncommon,38.7,48.9,14.8,66.5,27.7,62.6,Uncommon,40.6,25.3,14.2,61.6,27.7,0.29999999999999716,-1.8999999999999986,23.599999999999998,0.6000000000000014,4.899999999999999,0.0
polonlu01,Luis Polonia,CF,Big Hair Era (1977-1993),65.5,Uncommon,56.1,18.9,82.9,29.0,31.6,69.8,Uncommon,77.7,19.7,76.0,25.4,24.9,-4.299999999999997,-21.6,-0.8000000000000007,6.900000000000006,3.6000000000000014,6.700000000000003
porteda02,Darrell Porter,C,Big Hair Era (1977-1993),73.2,Rare,27.5,62.9,23.4,104.4,62.4,74.3,Rare,32.9,59.5,23.3,86.4,66.2,-1.0999999999999943,-5.399999999999999,3.3999999999999986,0.09999999999999787,18.0,-3.8000000000000043
powelho01,Hosken Powell,CF,Big Hair Era (1977-1993),59.0,Common,27.8,18.6,60.9,39.8,42.4,59.2,Common,30.6,15.9,49.8,30.6,42.1,-0.20000000000000284,-2.8000000000000007,2.700000000000001,11.100000000000001,9.199999999999996,0.29999999999999716
preslji01,Jim Presley,3B,Big Hair Era (1977-1993),59.6,Common,24.4,69.5,12.9,19.9,43.4,56.9,Common,19.4,62.1,9.5,14.3,24.1,2.700000000000003,5.0,7.399999999999999,3.4000000000000004,5.599999999999998,19.299999999999997
pryorgr01,Greg Pryor,3B,Big Hair Era (1977-1993),58.9,Common,31.7,23.7,36.2,24.7,64.4,58.3,Common,32.5,14.3,22.4,15.5,63.1,0.6000000000000014,-0.8000000000000007,9.399999999999999,13.800000000000004,9.2,1.3000000000000043
puckeki01,Kirby Puckett,CF,Big Hair Era (1977-1993),85.7,Epic,101.6,64.7,52.5,9.0,94.6,88.4,Epic,104.2,60.1,48.6,11.5,82.3,-2.700000000000003,-2.6000000000000085,4.600000000000001,3.8999999999999986,-2.5,12.299999999999997
puhlte01,Terry Puhl,CF,Big Hair Era (1977-1993),72.4,Rare,51.6,27.1,73.9,49.7,71.0,72.7,Rare,58.7,24.2,65.5,46.3,68.2,-0.29999999999999716,-7.100000000000001,2.900000000000002,8.400000000000006,3.4000000000000057,2.799999999999997
putnapa01,Pat Putnam,1B,Big Hair Era (1977-1993),59.6,Common,32.6,58.1,20.9,22.7,35.7,62.0,Uncommon,35.4,52.0,6.9,25.0,36.1,-2.3999999999999986,-2.799999999999997,6.100000000000001,13.999999999999998,-2.3000000000000007,-0.3999999999999986
quinore01,Rey Quinones,SS,Big Hair Era (1977-1993),54.2,Common,17.1,35.2,5.0,12.1,33.8,55.4,Common,16.7,29.4,6.9,16.9,33.6,-1.1999999999999957,0.40000000000000213,5.800000000000004,-1.9000000000000004,-4.799999999999999,0.19999999999999574
quirkja01,Jamie Quirk,C,Big Hair Era (1977-1993),59.5,Common,27.2,56.4,5.0,51.1,34.8,57.4,Common,29.8,26.8,4.5,36.6,45.0,2.1000000000000014,-2.6000000000000014,29.599999999999998,0.5,14.5,-10.200000000000003
raineti01,Tim Raines,CF,Big Hair Era (1977-1993),88.3,Epic,83.2,41.1,125.0,72.3,59.7,89.8,Epic,86.9,41.7,125.0,77.9,59.0,-1.5,-3.700000000000003,-0.6000000000000014,0.0,-5.6000000000000085,0.7000000000000028
ramirra01,Rafael Ramirez,SS,Big Hair Era (1977-1993),58.6,Common,46.1,13.5,50.6,9.0,48.9,58.4,Common,43.0,9.5,43.4,6.3,46.8,0.20000000000000284,3.1000000000000014,4.0,7.200000000000003,2.7,2.1000000000000014
randlle01,Lenny Randle,3B,Big Hair Era (1977-1993),64.0,Uncommon,54.9,8.5,61.7,40.2,50.1,59.4,Common,38.2,5.9,58.2,45.1,45.6,4.600000000000001,16.699999999999996,2.5999999999999996,3.5,-4.899999999999999,4.5
randowi01,Willie Randolph,2B,Big Hair Era (1977-1993),81.6,Epic,53.4,21.1,91.2,104.8,90.0,80.1,Epic,61.2,8.5,78.4,95.7,95.3,1.5,-7.800000000000004,12.600000000000001,12.799999999999997,9.099999999999994,-5.299999999999997
rayjo01,Johnny Ray,2B,Big Hair Era (1977-1993),71.0,Rare,68.0,27.8,33.6,27.7,85.9,70.9,Rare,64.9,20.5,41.4,21.8,71.4,0.09999999999999432,3.0999999999999943,7.300000000000001,-7.799999999999997,5.899999999999999,14.5
readyra01,Randy Ready,2B,Big Hair Era (1977-1993),73.7,Rare,42.4,61.2,45.0,77.1,45.8,70.9,Rare,45.9,41.1,34.5,78.4,39.4,2.799999999999997,-3.5,20.1,10.5,-1.3000000000000114,6.399999999999999
redusga01,Gary Redus,CF,Big Hair Era (1977-1993),76.0,Rare,19.6,65.8,101.5,73.8,52.1,69.6,Uncommon,22.3,50.1,104.0,74.7,41.3,6.400000000000006,-2.6999999999999993,15.699999999999996,-2.5,-0.9000000000000057,10.800000000000004
reedjo01,Jody Reed,2B,Big Hair Era (1977-1993),66.0,Uncommon,48.9,22.8,32.9,59.1,63.3,64.5,Uncommon,47.2,11.6,25.4,60.9,57.7,1.5,1.6999999999999957,11.200000000000001,7.5,-1.7999999999999972,5.599999999999994
reitzke01,Ken Reitz,3B,Big Hair Era (1977-1993),57.3,Common,31.8,37.9,6.8,5.0,61.4,58.0,Common,36.3,28.3,1.0,1.0,54.2,-0.7000000000000028,-4.4999999999999964,9.599999999999998,5.8,4.0,7.199999999999996
remyje01,Jerry Remy,2B,Big Hair Era (1977-1993),58.9,Common,19.8,5.0,78.7,36.2,65.3,61.6,Uncommon,45.2,1.0,69.8,33.6,56.6,-2.700000000000003,-25.400000000000002,4.0,8.900000000000006,2.6000000000000014,8.699999999999996
reverda01,Dave Revering,1B,Big Hair Era (1977-1993),62.1,Uncommon,43.2,59.7,14.5,23.2,38.8,63.2,Uncommon,36.7,53.6,2.4,31.5,40.8,-1.1000000000000014,6.5,6.100000000000001,12.1,-8.3,-2.0
reynocr01,Craig Reynolds,SS,Big Hair Era (1977-1993),58.1,Common,34.4,10.6,55.5,8.4,63.7,60.2,Uncommon,39.2,16.9,40.7,9.1,67.8,-2.1000000000000014,-4.800000000000004,-6.299999999999999,14.799999999999997,-0.6999999999999993,-4.099999999999994
reynoha01,Harold Reynolds,2B,Big Hair Era (1977-1993),64.9,Uncommon,30.5,10.2,67.5,52.8,84.8,66.7,Uncommon,38.4,10.3,54.0,46.7,73.3,-1.7999999999999972,-7.899999999999999,-0.10000000000000142,13.5,6.099999999999994,11.5
reynorj01,R. J. Reynolds,CF,Big Hair Era (1977-1993),65.0,Uncommon,34.7,45.6,63.5,35.8,39.2,61.1,Uncommon,38.8,29.3,67.0,35.1,38.8,3.8999999999999986,-4.099999999999994,16.3,-3.5,0.6999999999999957,0.4000000000000057
riceji01,Jim Rice,CF,Big Hair Era (1977-1993),88.5,Epic,83.0,110.3,47.7,35.6,59.9,85.6,Epic,89.8,92.6,36.8,34.0,55.8,2.9000000000000057,-6.799999999999997,17.700000000000003,10.900000000000006,1.6000000000000014,4.100000000000001
richage01,Gene Richards,CF,Big Hair Era (1977-1993),73.8,Rare,61.5,20.8,93.2,54.0,50.9,69.6,Uncommon,63.5,14.6,85.9,43.8,41.3,4.200000000000003,-2.0,6.200000000000001,7.299999999999997,10.200000000000003,9.600000000000001
rileser01,Ernie Riles,SS,Big Hair Era (1977-1993),58.2,Common,31.8,24.8,29.5,40.5,41.6,58.1,Common,29.8,24.6,24.8,41.6,35.4,0.10000000000000142,2.0,0.1999999999999993,4.699999999999999,-1.1000000000000014,6.200000000000003
ripkebi01,Billy Ripken,2B,Big Hair Era (1977-1993),59.3,Common,38.0,18.2,34.5,29.2,65.3,59.2,Common,40.8,13.5,28.5,22.7,59.7,0.09999999999999432,-2.799999999999997,4.699999999999999,6.0,6.5,5.599999999999994
ripkeca01,Cal Ripken Sr.,SS,Big Hair Era (1977-1993),87.2,Epic,78.6,80.7,32.9,40.8,116.0,89.4,Epic,63.2,70.8,32.4,54.5,124.0,-2.200000000000003,15.399999999999991,9.900000000000006,0.5,-13.700000000000003,-8.0
riverlu01,Luis Rivera,SS,Big Hair Era (1977-1993),56.5,Common,11.5,34.0,28.8,28.6,47.1,56.2,Common,17.1,29.4,21.1,30.4,42.7,0.29999999999999716,-5.600000000000001,4.600000000000001,7.699999999999999,-1.7999999999999972,4.399999999999999
rivermi01,Mickey Rivers,CF,Big Hair Era (1977-1993),73.0,Rare,72.6,17.7,95.0,5.0,73.8,73.1,Rare,73.3,21.2,94.6,6.2,56.9,-0.09999999999999432,-0.7000000000000028,-3.5,0.4000000000000057,-1.2000000000000002,16.9
roberbi01,Bip Roberts,2B,Big Hair Era (1977-1993),79.4,Rare,72.7,31.6,97.2,56.7,56.4,73.2,Rare,78.9,16.0,85.1,41.7,50.8,6.200000000000003,-6.200000000000003,15.600000000000001,12.100000000000009,15.0,5.600000000000001
roberda06,Dave Roberts,3B,Big Hair Era (1977-1993),59.6,Common,32.9,52.2,40.8,16.5,31.7,58.0,Common,29.0,37.3,33.8,13.3,32.2,1.6000000000000014,3.8999999999999986,14.900000000000006,7.0,3.1999999999999993,-0.5000000000000036
roberle01,Leon Roberts,CF,Big Hair Era (1977-1993),72.5,Rare,47.0,65.1,36.3,44.9,60.0,68.4,Uncommon,44.0,52.1,28.8,42.2,51.4,4.099999999999994,3.0,12.999999999999993,7.4999999999999964,2.6999999999999957,8.600000000000001
roeniga01,Gary Roenicke,CF,Big Hair Era (1977-1993),73.7,Rare,26.0,85.0,21.7,72.7,66.9,71.0,Rare,22.0,70.6,18.2,75.6,58.2,2.700000000000003,4.0,14.400000000000006,3.5,-2.8999999999999915,8.700000000000003
romered01,Ed Romero,SS,Big Hair Era (1977-1993),57.8,Common,31.7,26.8,31.0,37.9,31.1,56.4,Common,25.7,6.2,22.2,32.4,28.8,1.3999999999999986,6.0,20.6,8.8,5.5,2.3000000000000007
roystje01,Jerry Royster,3B,Big Hair Era (1977-1993),65.9,Uncommon,40.5,20.8,71.9,47.8,54.8,63.1,Uncommon,37.8,17.4,57.1,49.4,53.4,2.8000000000000043,2.700000000000003,3.400000000000002,14.800000000000004,-1.6000000000000014,1.3999999999999986
russebi01,Bill Russell,SS,Big Hair Era (1977-1993),63.3,Uncommon,40.1,10.1,56.3,32.8,85.1,64.1,Uncommon,44.2,6.1,60.0,20.6,88.4,-0.7999999999999972,-4.100000000000001,4.0,-3.700000000000003,12.199999999999996,-3.3000000000000114
saboch01,Chris Sabo,3B,Big Hair Era (1977-1993),74.0,Rare,43.0,65.1,72.2,30.8,59.8,71.2,Rare,40.5,63.6,55.0,29.8,43.6,2.799999999999997,2.5,1.499999999999993,17.200000000000003,1.0,16.199999999999996
salazlu01,Luis Salazar,3B,Big Hair Era (1977-1993),64.0,Uncommon,52.3,29.9,58.8,10.1,53.1,61.1,Uncommon,43.0,32.1,53.3,3.7,56.8,2.8999999999999986,9.299999999999997,-2.200000000000003,5.5,6.3999999999999995,-3.6999999999999957
samplbi01,Billy Sample,CF,Big Hair Era (1977-1993),66.1,Uncommon,36.6,36.9,77.2,36.8,43.3,67.7,Uncommon,47.3,31.7,63.0,31.9,40.2,-1.6000000000000085,-10.699999999999996,5.199999999999999,14.200000000000003,4.899999999999999,3.0999999999999943
samueju01,Juan Samuel,2B,Big Hair Era (1977-1993),69.5,Uncommon,31.7,65.2,88.5,15.7,40.5,61.6,Uncommon,32.3,51.1,87.9,16.9,29.6,7.899999999999999,-0.5999999999999979,14.100000000000001,0.5999999999999943,-1.1999999999999993,10.899999999999999
sandbry01,Ryne Sandberg,2B,Big Hair Era (1977-1993),87.9,Epic,70.9,81.9,71.4,39.3,98.6,86.9,Epic,69.8,75.8,75.2,44.2,103.1,1.0,1.1000000000000085,6.1000000000000085,-3.799999999999997,-4.900000000000006,-4.5
santara01,Rafael Santana,SS,Big Hair Era (1977-1993),53.1,Common,15.6,5.0,9.4,20.1,53.1,54.1,Common,18.1,2.3,3.2,23.1,43.9,-1.0,-2.5000000000000018,2.7,6.2,-3.0,9.200000000000003
santibe01,Benito Santiago,C,Big Hair Era (1977-1993),72.3,Rare,43.3,66.6,45.4,18.1,80.5,71.8,Rare,44.2,59.1,35.1,15.5,85.8,0.5,-0.9000000000000057,7.499999999999993,10.299999999999997,2.6000000000000014,-5.299999999999997
saxst01,Steve Sax,2B,Big Hair Era (1977-1993),72.5,Rare,79.9,17.6,77.8,30.1,46.3,70.3,Rare,69.5,10.0,87.5,28.8,43.9,2.200000000000003,10.400000000000006,7.600000000000001,-9.700000000000003,1.3000000000000007,2.3999999999999986
schmimi01,Mike Schmidt,3B,Big Hair Era (1977-1993),93.4,Legendary,36.0,122.5,55.6,103.6,113.0,97.8,Legendary,49.0,122.9,56.5,103.4,119.0,-4.3999999999999915,-13.0,-0.4000000000000057,-0.8999999999999986,0.19999999999998863,-6.0
schofdi02,Dick Schofield,SS,Big Hair Era (1977-1993),59.9,Common,9.6,18.4,68.0,49.9,78.1,58.3,Common,7.1,11.3,63.6,49.4,80.2,1.6000000000000014,2.5,7.099999999999998,4.399999999999999,0.5,-2.1000000000000085
schuri01,Rick Schu,3B,Big Hair Era (1977-1993),58.8,Common,24.1,48.0,31.6,36.8,29.9,58.1,Common,21.9,41.3,24.8,37.4,27.5,0.6999999999999957,2.200000000000003,6.700000000000003,6.800000000000001,-0.6000000000000014,2.3999999999999986
sciosmi01,Mike Scioscia,C,Big Hair Era (1977-1993),69.1,Uncommon,39.0,35.2,24.8,77.8,74.8,69.6,Uncommon,37.8,27.0,18.1,72.7,77.0,-0.5,1.2000000000000028,8.200000000000003,6.699999999999999,5.099999999999994,-2.200000000000003
scottro01,Rodney Scott,2B,Big Hair Era (1977-1993),57.6,Common,1.4,5.0,101.7,58.9,34.0,57.7,Common,9.9,1.0,94.8,64.8,34.7,-0.10000000000000142,-8.5,4.0,6.900000000000006,-5.899999999999999,-0.7000000000000028
scottto01,Tony Scott,CF,Big Hair Era (1977-1993),63.5,Uncommon,35.2,32.3,51.1,32.0,64.9,59.0,Common,34.0,15.0,57.7,27.4,59.0,4.5,1.2000000000000028,17.299999999999997,-6.600000000000001,4.600000000000001,5.900000000000006
seitzke01,Kevin Seitzer,3B,Big Hair Era (1977-1993),71.8,Rare,65.7,20.0,47.9,74.0,49.9,72.2,Rare,72.0,21.5,41.5,66.2,46.3,-0.4000000000000057,-6.299999999999997,-1.5,6.399999999999999,7.799999999999997,3.6000000000000014
sharpmi01,Mike Sharperson,3B,Big Hair Era (1977-1993),64.0,Uncommon,50.8,23.6,38.9,63.9,32.5,63.8,Uncommon,54.4,17.8,30.5,54.1,38.1,0.20000000000000284,-3.6000000000000014,5.800000000000001,8.399999999999999,9.799999999999997,-5.600000000000001
sheetla01,Larry Sheets,CF,Big Hair Era (1977-1993),66.9,Uncommon,47.2,78.6,16.8,26.0,29.3,65.3,Uncommon,45.4,65.5,8.6,25.8,21.5,1.6000000000000085,1.8000000000000043,13.099999999999994,8.200000000000001,0.1999999999999993,7.800000000000001
shelbjo01,John Shelby,CF,Big Hair Era (1977-1993),63.8,Uncommon,29.2,51.6,56.7,29.8,44.2,59.5,Common,31.6,43.8,60.3,17.5,39.5,4.299999999999997,-2.400000000000002,7.800000000000004,-3.5999999999999943,12.3,4.700000000000003
