playerID,name,pos
arraelu01,Luis Arraez,2B
buxtoby01,Byron Buxton,CF
abreujo02,Jose Abreu,1B
puigya01,Yasiel Puig,RF
baezja01,Javier Baez,SS
kwanst01,Steven Kwan,LF
inciaen01,Ender Inciarte,CF
albieoz01,Ozzie Albies,2B
mcneije01,Jeff McNeil,2B
smithwi05,Will Smith,C
dickeco01,Corey Dickerson,LF
eatonad02,Adam Eaton,CF
kiermke01,Kevin Kiermaier,CF
muncyma01,Max Muncy,3B
rosared01,Eddie Rosario,LF
bichebo01,Bo Bichette,SS
hoernni01,Nico Hoerner,2B
merriwh01,Whit Merrifield,2B
chapmma01,Matt Chapman,3B
rodriju01,Julio Rodriguez,CF
gordode01,Dee Strange-Gordon,2B
duranja01,Jarren Duran,CF
gourryu01,Yuli Gurriel,1B
peralda01,David Peralta,LF
diazya01,Yandy Diaz,1B
beninan01,Andrew Benintendi,LF
alonspe01,Pete Alonso,1B
rojasmi02,Miguel Rojas,SS
phamth01,Tommy Pham,LF
schwaky01,Kyle Schwarber,LF
wongko01,Kolten Wong,2B
edmanto01,Tommy Edman,2B
polanjo01,Jorge Polanco,SS
contrwi01,Willson Contreras,C
merrija01,Jackson Merrill,CF
doziebr01,Brian Dozier,2B
rileyau01,Austin Riley,3B
contrwi02,William Contreras,C
bradlja02,Jackie Bradley,CF
wilsoja04,Jacob Wilson,SS
casteni01,Nick Castellanos,RF
reynobr01,Bryan Reynolds,LF
tayloch03,Chris Taylor,SS
harrimi04,Michael Harris,CF
suzukse01,Seiya Suzuki,RF
walkech02,Christian Walker,1B
winkeje01,Jesse Winker,LF
caminju01,Junior Caminero,3B
penaje02,Jeremy Peña,SS
gallojo01,Joey Gallo,LF
moustmi01,Mike Moustakas,3B
nimmobr01,Brandon Nimmo,CF
pederjo01,Joc Pederson,LF
gurrilo01,Lourdes Gurriel,LF
frazito01,Todd Frazier,3B
myerswi01,Wil Myers,1B
naylojo01,Josh Naylor,1B
donovbr01,Brendan Donovan,2B
grandya01,Yasmani Grandal,C
happia01,Ian Happ,LF
andujmi01,Miguel Andujar,3B
confomi01,Michael Conforto,RF
pasquvi01,Vinnie Pasquantino,1B
gregodi01,Didi Gregorius,SS
morenga01,Gabriel Moreno,C
fraziad01,Adam Frazier,2B
morelmi01,Mitch Moreland,1B
swansda01,Dansby Swanson,SS
anderti01,Tim Anderson,SS
harrijo05,Josh Harrison,2B
hicksaa01,Aaron Hicks,CF
iglesjo01,Jose Iglesias,SS
meadoau01,Austin Meadows,LF
roberlu01,Luis Robert,CF
schoojo01,Jonathan Schoop,2B
delacel01,Elly De La Cruz,SS
verdual01,Alex Verdugo,LF
hoskirh01,Rhys Hoskins,1B
hernaen02,Enrique Hernandez,CF
suareeu01,Eugenio Suarez,3B
lasteto01,Tommy La Stella,2B
rutscad01,Adley Rutschman,C
solerjo01,Jorge Soler,RF
friedtj01,TJ Friedl,CF
grichra01,Randal Grichuk,CF
kirkal01,Alejandro Kirk,C
chishja01,Jazz Chisholm,2B
duvalad01,Adam Duvall,LF
lowebr01,Brandon Lowe,2B
mullice01,Cedric Mullins,CF
rookebr01,Brent Rooker,DH
torregl01,Gleyber Torres,2B
daviskh01,Khris Davis,LF
pillake01,Kevin Pillar,CF
keplema01,Max Kepler,RF
langfwy01,Wyatt Langford,LF
perdoge01,Geraldo Perdomo,SS
shawtr01,Travis Shaw,3B
villajo01,Jonathan Villar,SS
herreod01,Odubel Herrera,CF
laurera01,Ramon Laureano,CF
aguilje01,Jesus Aguilar,1B
arozara01,Randy Arozarena,LF
belljo02,Josh Bell,1B
croncj01,C. J. Cron,1B
diazal02,Aledmys Diaz,SS
diazya02,Yainer Diaz,C
escobed01,Eduardo Escobar,3B
gennesc01,Scooter Gennett,2B
hernate01,Teoscar Hernandez,RF
oneilty01,Tyler O'Neill,LF
wendljo01,Joey Wendle,2B
calhoko01,Kole Calhoun,RF
florewi01,Wilmer Flores,1B
gimenan01,Andres Gimenez,2B
turanbr02,Brice Turang,2B
fletcda02,David Fletcher,2B
garcima01,Maikel Garcia,3B
piscost01,Stephen Piscotty,RF
raleica01,Cal Raleigh,C
garvemi01,Mitch Garver,C
gomesya01,Yan Gomes,C
urshegi01,Gio Urshela,3B
owingch01,Chris Owings,SS
panikjo01,Joe Panik,2B
yastrmi01,Mike Yastrzemski,RF
hanigmi01,Mitch Haniger,RF
gonzama01,Marwin Gonzalez,SS
stottbr01,Bryson Stott,2B
woodja03,James Wood,LF
canhama01,Mark Canha,LF
kimha01,Ha-Seong Kim,SS
hernace02,Cesar Hernandez,2B
profaju01,Jurickson Profar,LF
santaan02,Anthony Santander,RF
bourju01,Justin Bour,1B
holtbr01,Brock Holt,2B
varshda01,Daulton Varsho,CF
netoza01,Zach Neto,SS
tauchmi01,Mike Tauchman,RF
jimenel02,Eloy Jimenez,DH
nootbla01,Lars Nootbaar,RF
solando01,Donovan Solano,2B
adamewi01,Willy Adames,SS
duffyma01,Matt Duffy,3B
crowape01,Pete Crow-Armstrong,CF
garciav01,Avisail Garcia,RF
baderha01,Harrison Bader,CF
morrilo01,Logan Morrison,1B
renfrhu01,Hunter Renfroe,RF
garciad02,Adolis Garcia,RF
adamsma01,Matt Adams,1B
greenri02,Riley Greene,CF
haysau01,Austin Hays,LF
bertijo01,Jon Berti,3B
steersp01,Spencer Steer,1B
polangr01,Gregory Polanco,RF
dahlda01,David Dahl,LF
lowena01,Nathaniel Lowe,1B
grossro01,Robbie Grossman,LF
moncayo01,Yoan Moncada,3B
westbjo01,Jordan Westburg,3B
abramcj01,CJ Abrams,SS
darnatr01,Travis d'Arnaud,C
hayeske01,Ke'Bryan Hayes,3B
margoma01,Manuel Margot,CF
sanchga02,Gary Sanchez,C
tapiara01,Raimel Tapia,LF
wardta01,Taylor Ward,LF
mcmahry01,Ryan McMahon,3B
naquity01,Tyler Naquin,CF
croneja01,Jake Cronenworth,2B
lambja01,Jake Lamb,3B
arandjo01,Jonathan Aranda,1B
perezhe01,Hernan Perez,3B
clemeer01,Ernie Clement,3B
gattiev01,Evan Gattis,DH
hamilbi02,Billy Hamilton,CF
ohearry01,Ryan O'Hearn,1B
rosaram01,Amed Rosario,SS
santada01,Danny Santana,CF
solarya01,Yangervis Solarte,3B
ahmedni01,Nick Ahmed,SS
kineris01,Isiah Kiner-Falefa,SS
paredis01,Isaac Paredes,3B
voitlu01,Luke Voit,1B
bohmal01,Alec Bohm,3B
mancitr01,Trey Mancini,1B
marshbr02,Brandon Marsh,CF
mountry01,Ryan Mountcastle,1B
ramirha02,Harold Ramirez,DH
sanomi01,Miguel Sano,3B
slateau01,Austin Slater,CF
santado01,Domingo Santana,RF
taylomi02,Michael Taylor,CF
crawfjp01,J. P. Crawford,SS
gyorkje01,Jedd Gyorko,2B
lagarju01,Juan Lagares,CF
sosaed01,Edmundo Sosa,SS
thameer01,Eric Thames,1B
vazquch01,Christian Vazquez,C
janseda01,Danny Jansen,C
perazjo01,Jose Peraza,SS
roblevi01,Victor Robles,CF
goodmhu01,Hunter Goodman,C
jankotr01,Travis Jankowski,CF
langesh01,Shea Langeliers,C
narvaom01,Omar Narvaez,C
strawmy01,Myles Straw,CF
uriasra01,Ramon Urias,3B
chiriro01,Robinson Chirinos,C
diazel01,Elias Diaz,C
garcilu04,Luis Garcia,2B
stephty01,Tyler Stephenson,C
vogtst01,Stephen Vogt,C
choiji01,Ji-Man Choi,1B
drurybr01,Brandon Drury,2B
dubonma01,Mauricio Dubon,2B
kellyca02,Carson Kelly,C
russead02,Addison Russell,SS
dejonpa01,Paul DeJong,SS
murphse01,Sean Murphy,C
stoweky01,Kyle Stowers,LF
tayloty01,Tyrone Taylor,CF
candeje01,Jeimer Candelario,3B
coopega03,Garrett Cooper,1B
davisjd01,J. D. Davis,3B
francma02,Maikel Franco,3B
garcile02,Leury Garcia,CF
indiajo01,Jonathan India,2B
newmake01,Kevin Newman,SS
luxga01,Gavin Lux,2B
millebr02,Brad Miller,SS
reyesfr01,Franmil Reyes,DH
anderbr06,Brian Anderson,3B
marisja01,Jake Marisnick,CF
avilaal01,Alex Avila,C
healyry01,Ryon Healy,1B
tovarez01,Ezequiel Tovar,SS
espinsa01,Santiago Espinal,3B
grishtr01,Trent Grisham,CF
kempto01,Tony Kemp,2B
sanchje02,Jesus Sanchez,RF
thomala02,Lane Thomas,RF
wadela01,LaMonte Wade,1B
barnhtu01,Tucker Barnhart,C
mccanja02,James McCann,C
smithdo02,Dominic Smith,1B
deshide02,Delino DeShields,CF
ramoshe02,Heliot Ramos,LF
rengilu01,Luis Rengifo,2B
barneau01,Austin Barnes,C
burgeja01,Jake Burger,3B
galvifr01,Freddy Galvis,SS
odorro01,Rougned Odor,2B
rodgebr02,Brendan Rodgers,2B
tellero01,Rowdy Tellez,1B
hechaad01,Adeiny Hechavarria,SS
jeffery01,Ryan Jeffers,C
moranco01,Colin Moran,3B
ruizke01,Keibert Ruiz,C
arciaor01,Orlando Arcia,SS
estrath01,Thairo Estrada,2B
mazarno01,Nomar Mazara,RF
francty01,Ty France,1B
jungjo01,Josh Jung,3B
mckinza01,Zach McKinstry,3B
souzast01,Steven Souza,RF
vogelda01,Dan Vogelbach,DH
fryda01,David Fry,DH
gamelbe01,Ben Gamel,LF
mooredy01,Dylan Moore,2B
uriaslu01,Luis Urias,2B
biggica01,Cavan Biggio,2B
caratvi01,Victor Caratini,C
stallja01,Jacob Stallings,C
dietrde01,Derek Dietrich,2B
farmeky01,Kyle Farmer,SS
vaughan01,Andrew Vaughn,1B
volpean01,Anthony Volpe,SS
walshja01,Jared Walsh,1B
peterja01,Jace Peterson,2B
brownse01,Seth Brown,RF
rojasjo01,Josh Rojas,3B
beckhti01,Tim Beckham,SS
lopezni01,Nicky Lopez,2B
delacbr01,Bryan De La Cruz,LF
hampsga01,Garrett Hampson,CF
taverle01,Leody Taveras,CF
trevijo01,Jose Trevino,C
castrwi01,Willi Castro,2B
torkesp01,Spencer Torkelson,1B
pindech01,Chad Pinder,LF
sanchca01,Carlos Sanchez,2B
wallsta01,Taylor Walls,SS
zuninmi01,Mike Zunino,C
heimjo01,Jonah Heim,C
carlsdy01,Dylan Carlson,CF
doziehu01,Hunter Dozier,3B
perezro02,Roberto Perez,C
morelch01,Christopher Morel,DH
sheetga01,Gavin Sheets,RF
alfarjo01,Jorge Alfaro,C
adelljo01,Jo Adell,RF
goinsry01,Ryan Goins,2B
bauerja01,Jake Bauers,1B
maldoma01,Martin Maldonado,C
hedgeau01,Austin Hedges,C
bondsba01,Barry Bonds,LF
walkela01,Larry Walker,RF
griffke02,Ken Griffey Jr.,CF
rodrial01,Alex Rodriguez,SS
heltoto01,Todd Helton,1B
bagweje01,Jeff Bagwell,1B
jonesch06,Chipper Jones,3B
sosasa01,Sammy Sosa,RF
ramirma02,Manny Ramirez,LF
thomafr04,Frank Thomas,1B
guerrvl01,Vladimir Guerrero Sr.,RF
martied01,Edgar Martinez,DH
alomaro01,Roberto Alomar,2B
mcgwima01,Mark McGwire,1B
piazzmi01,Mike Piazza,C
gilesbr02,Brian Giles,LF
beltrca01,Carlos Beltran,CF
rodriiv01,Ivan Rodriguez,C
sheffga01,Gary Sheffield,RF
palmera01,Rafael Palmeiro,1B
giambja01,Jason Giambi,1B
gonzalu01,Luis Gonzalez,LF
aloumo01,Moises Alou,LF
belleal01,Albert Belle,LF
willibe02,Bernie Williams,CF
garcino01,Nomar Garciaparra,SS
berkmla01,Lance Berkman,LF
thomeji01,Jim Thome,1B
abreubo01,Bobby Abreu,RF
olerujo01,John Olerud,1B
drewjd01,J. D. Drew,RF
edmonji01,Jim Edmonds,CF
jeterde01,Derek Jeter,SS
delgaca01,Carlos Delgado,1B
ordonma01,Magglio Ordonez,RF
rolensc01,Scott Rolen,3B
justida01,David Justice,RF
loftoke01,Kenny Lofton,CF
burksel01,Ellis Burks,CF
jonesan01,Andruw Jones,CF
sweenmi01,Mike Sweeney,1B
gonzaju03,Juan Gonzalez,RF
gracema01,Mark Grace,1B
kentje01,Jeff Kent,2B
oneilpa01,Paul O'Neill,RF
damonjo01,Johnny Damon,CF
biggicr01,Craig Biggio,2B
knoblch01,Chuck Knoblauch,2B
salmoti01,Tim Salmon,RF
konerpa01,Paul Konerko,1B
jordabr01,Brian Jordan,RF
tejadmi01,Miguel Tejada,SS
leede02,Derrek Lee,1B
finlest01,Steve Finley,CF
cirilje01,Jeff Cirillo,3B
lankfra01,Ray Lankford,CF
vizquom01,Omar Vizquel,SS
floydcl01,Cliff Floyd,LF
greensh01,Shawn Green,RF
grissma02,Marquis Grissom,CF
leeca01,Carlos Lee,LF
willima04,Matt Williams,3B
vaughmo01,Mo Vaughn,1B
venturo01,Robin Ventura,3B
kleskry01,Ryan Klesko,LF
lopezja01,Javy Lopez,C
wellsve01,Vernon Wells,CF
valenjo02,John Valentin,SS
dyeje01,Jermaine Dye,RF
polanpl01,Placido Polanco,2B
anderga01,Garret Anderson,LF
bicheda01,Dante Bichette,RF
caminke01,Ken Caminiti,3B
caseyse01,Sean Casey,1B
chaveer01,Eric Chavez,3B
alfoned01,Edgardo Alfonzo,3B
glaustr01,Troy Glaus,3B
renteed01,Edgar Renteria,SS
castivi02,Vinny Castilla,3B
furcara01,Rafael Furcal,SS
greerru01,Rusty Greer,LF
anderbr01,Brady Anderson,CF
erstada01,Darin Erstad,1B
gantro01,Ron Gant,LF
gilkebe01,Bernard Gilkey,LF
sandere02,Reggie Sanders,RF
lowelmi01,Mike Lowell,3B
kendaja01,Jason Kendall,C
whitero02,Rondell White,LF
huffau01,Aubrey Huff,1B
martiti02,Tino Martinez,1B
higgibo02,Bobby Higginson,LF
stewash01,Shannon Stewart,LF
surhobj01,B. J. Surhoff,LF
younger01,Eric Young Sr.,2B
vidrojo01,Jose Vidro,2B
coninje01,Jeff Conine,LF
hidalri01,Richard Hidalgo,CF
mondera01,Raul Mondesi,RF
posadjo01,Jorge Posada,C
vaughgr01,Greg Vaughn,LF
durhara01,Ray Durham,2B
evereca01,Carl Everett,CF
castilu01,Luis Castillo,2B
guillca01,Carlos Guillen,SS
stairma01,Matt Stairs,RF
morriha02,Hal Morris,1B
seguida01,David Segui,1B
nixontr01,Trot Nixon,RF
jenkige01,Geoff Jenkins,LF
nevinph01,Phil Nevin,3B
alomasa02,Sandy Alomar Jr.,C
boonebr01,Bret Boone,2B
winnra01,Randy Winn,CF
camermi01,Mike Cameron,CF
bradlmi01,Milton Bradley,CF
koskico01,Corey Koskie,3B
burnije01,Jeromy Burnitz,RF
kotsama01,Mark Kotsay,CF
stanlmi02,Mike Stanley,C
brosisc01,Scott Brosius,3B
deshide01,Delino DeShields,2B
dunnad01,Adam Dunn,LF
loretma01,Mark Loretta,2B
merceor01,Orlando Merced,RF
hillgl01,Glenallen Hill,RF
valenjo03,Jose Valentin,SS
catalfr01,Frank Catalanotto,LF
colbrgr01,Greg Colbrunn,1B
frymatr01,Travis Fryman,3B
morame01,Melvin Mora,3B
muellbi02,Bill Mueller,3B
cabreor01,Orlando Cabrera,SS
ensbemo01,Morgan Ensberg,3B
hoilech01,Chris Hoiles,C
youngdm01,Dmitri Young,LF
clarkto02,Tony Clark,1B
javiest01,Stan Javier,CF
bellja01,Jay Bell,SS
durazer01,Erubiel Durazo,DH
randajo01,Joe Randa,3B
fullmbr01,Brad Fullmer,DH
snowjt01,J. T. Snow,1B
aurilri01,Rich Aurilia,SS
johnsni01,Nick Johnson,1B
kingje01,Jeff King,1B
kennead01,Adam Kennedy,2B
jahajo01,John Jaha,1B
hammoje01,Jeffrey Hammonds,RF
vandejo02,John Vander Wal,RF
martial03,Al Martin,LF
walketo04,Todd Walker,2B
millake01,Kevin Millar,1B
belliro01,Ronnie Belliard,2B
youngke01,Kevin Young,1B
grudzma01,Mark Grudzielanek,2B
byrneer01,Eric Byrnes,LF
karroer01,Eric Karros,1B
sexsori01,Richie Sexson,1B
shumpte01,Terry Shumpert,2B
cruzjo02,Jose Cruz Jr.,CF
buhneja01,Jay Buhner,RF
hudlere01,Rex Hudler,2B
nilssda01,Dave Nilsson,C
varitja01,Jason Varitek,C
hollato01,Todd Hollandsworth,LF
berryse01,Sean Berry,3B
gilesma01,Marcus Giles,2B
lawtoma02,Matt Lawton,RF
rowanaa01,Aaron Rowand,CF
paytoja01,Jay Payton,CF
loducpa01,Paul Lo Duca,C
mientdo01,Doug Mientkiewicz,1B
ochoaal01,Alex Ochoa,RF
velarra01,Randy Velarde,2B
liebemi01,Mike Lieberthal,C
hernara02,Ramon Hernandez,C
oleartr01,Troy O'Leary,LF
berroge01,Geronimo Berroa,DH
naehrti01,Tim Naehring,3B
offerjo01,Jose Offerman,SS
jonesja04,Jacque Jones,LF
mclemma01,Mark McLemore,2B
hanseda01,Dave Hansen,3B
bellde01,Derek Bell,RF
hundlto01,Todd Hundley,C
counscr01,Craig Counsell,2B
jeffere01,Reggie Jefferson,DH
fletcda01,Darrin Fletcher,C
easleda01,Damion Easley,2B
johnsch04,Charles Johnson,C
stynech01,Chris Stynes,3B
batisto01,Tony Batista,3B
tatisfe01,Fernando Tatis,3B
molinbe01,Bengie Molina,C
riverju01,Juan Rivera,LF
zeileto01,Todd Zeile,3B
eckstda01,David Eckstein,SS
graffto01,Tony Graffanino,2B
hollida01,Dave Hollins,3B
alicelu01,Luis Alicea,2B
booneaa01,Aaron Boone,3B
marreel01,Eli Marrero,C
pierzaj01,A. J. Pierzynski,C
roberda07,Dave Roberts,CF
vinafe01,Fernando Vina,2B
glanvdo01,Doug Glanville,CF
kaplega01,Gabe Kapler,CF
palmeor01,Orlando Palmeiro,LF
lansimi01,Mike Lansing,2B
matthga02,Gary Matthews,CF
bellda01,David Bell,3B
hattesc01,Scott Hatteberg,1B
lockhke01,Keith Lockhart,2B
menchke01,Kevin Mench,LF
wardtu01,Turner Ward,CF
mcraebr01,Brian McRae,CF
guilljo01,Jose Guillen,RF
benarma01,Marvin Benard,CF
willige02,Gerald Williams,LF
lugoju01,Julio Lugo,SS
anderma02,Marlon Anderson,2B
ausmubr01,Brad Ausmus,C
bordimi01,Mike Bordick,SS
encarju01,Juan Encarnacion,RF
freelry01,Ryan Freel,CF
gibboja01,Jay Gibbons,RF
kearnau01,Austin Kearns,RF
spierbi01,Bill Spiers,SS
guzmacr01,Cristian Guzman,SS
palmede01,Dean Palmer,3B
spiezsc01,Scott Spiezio,1B
singlch01,Chris Singleton,CF
bautida01,Danny Bautista,RF
harrile01,Lenny Harris,3B
clarkbr02,Brady Clark,CF
hernajo01,Jose Hernandez,SS
tuckemi01,Michael Tucker,RF
patteco01,Corey Patterson,CF
simonra01,Randall Simon,1B
cordoma01,Marty Cordova,LF
curtich01,Chad Curtis,CF
daubabr01,Brian Daubach,1B
sanchre01,Rey Sanchez,SS
sweenma01,Mark Sweeney,1B
mccraqu01,Quinton McCracken,CF
cairomi01,Miguel Cairo,2B
mayde01,Derrick May,LF
verasqu01,Quilvio Veras,2B
cordewi01,Wil Cordero,SS
fryeje01,Jeff Frye,2B
perryhe01,Herbert Perry,3B
claytro01,Royce Clayton,SS
delluda01,David Dellucci,LF
lambmi01,Mike Lamb,3B
reedje02,Jeff Reed,C
corajo01,Joey Cora,2B
perezne01,Neifi Perez,SS
barremi01,Michael Barrett,C
spiveju01,Junior Spivey,2B
trammbu01,Bubba Trammell,RF
womacto01,Tony Womack,2B
perezed01,Eduardo Perez,1B
stevele01,Lee Stevens,1B
nadyxa01,Xavier Nady,RF
rodrihe02,Henry Rodriguez,LF
wardda01,Daryle Ward,1B
weisswa01,Walt Weiss,SS
hillesh02,Shea Hillenbrand,3B
goodwto01,Tom Goodwin,CF
perezed02,Eddie Perez,C
grebecr01,Craig Grebeck,2B
wilkebr01,Brad Wilkerson,LF
michaja01,Jason Michaels,LF
cangejo01,John Cangelosi,CF
hayesch01,Charlie Hayes,3B
sorrepa01,Paul Sorrento,1B
wilsopr01,Preston Wilson,CF
amarari01,Rich Amaral,LF
leetr01,Travis Lee,1B
saenzol01,Olmedo Saenz,1B
whitema01,Mark Whiten,RF
zaungr01,Gregg Zaun,C
leyriji01,Jim Leyritz,C
redmomi01,Mike Redmond,C
brognri01,Rico Brogna,1B
moranmi01,Mickey Morandini,2B
prattto02,Todd Pratt,C
wilsoda01,Dan Wilson,C
grievbe01,Ben Grieve,RF
taubeed01,Ed Taubensee,C
braggda01,Darren Bragg,RF
fickro01,Robert Fick,1B
sojolu01,Luis Sojo,2B
huntebr02,Brian Hunter,CF
huskebu01,Butch Huskey,RF
mabryjo01,John Mabry,1B
owenser01,Eric Owens,LF
cedenro01,Roger Cedeno,RF
coomero01,Ron Coomer,3B
greenwi01,Willie Greene,3B
wilkiri01,Rick Wilkins,C
reesepo01,Pokey Reese,2B
beckeri01,Rich Becker,CF
haselbi01,Bill Haselman,C
kieltbo01,Bobby Kielty,RF
monrocr01,Craig Monroe,LF
perezti01,Timo Perez,CF
sanchal03,Alex Sanchez,CF
disarga01,Gary Disarcina,SS
jimenda01,D'Angelo Jimenez,2B
valenja01,Javier Valentin,C
cintral01,Alex Cintron,SS
cruzde01,Deivi Cruz,SS
lopezfe01,Felipe Lopez,SS
myersgr01,Greg Myers,C
ariasal01,Alex Arias,SS
brousbe01,Ben Broussard,1B
ledeeri01,Ricky Ledee,LF
longte01,Terrence Long,CF
vizcajo01,Jose Vizcaino,SS
diazei01,Einar Diaz,C
garcica01,Carlos Garcia,2B
lewisda01,Darren Lewis,CF
maynebr01,Brent Mayne,C
milleda02,Damian Miller,C
spencsh01,Shane Spencer,LF
kreutch01,Chad Kreuter,C
waltoje01,Jerome Walton,CF
mieskma01,Matt Mieske,RF
wilsocr03,Craig Wilson,1B
estrajo01,Johnny Estrada,C
greento02,Todd Greene,C
helmswe01,Wes Helms,3B
martira03,Ramon Martinez,SS
bellhma01,Mark Bellhorn,2B
brownem01,Emil Brown,RF
brumfja01,Jacob Brumfield,CF
livinsc01,Scott Livingstone,3B
girarjo01,Joe Girardi,C
mackoro01,Rob Mackowiak,RF
harriwi01,Willie Harris,LF
lampkto01,Tom Lampkin,C
flahejo01,John Flaherty,C
carrch02,Chuck Carr,CF
riverru01,Ruben Rivera,CF
schnebr01,Brian Schneider,C
blowemi01,Mike Blowers,3B
burrose01,Sean Burroughs,3B
houstty01,Tyler Houston,3B
huntebr01,Brian Hunter,1B
obriech01,Charlie O'Brien,C
benjami01,Mike Benjamin,SS
lemkema01,Mark Lemke,2B
eusebto01,Tony Eusebio,C
fordybr01,Brook Fordyce,C
gonzaal01,Alex Gonzalez,SS
hallto02,Toby Hall,C
buforda01,Damon Buford,CF
matoslu01,Luis Matos,CF
mearepa01,Pat Meares,SS
penawi01,Wily Mo Peña,RF
rivaslu01,Luis Rivas,2B
spraged02,Ed Sprague,3B
difelmi01,Mike Difelice,C
febleca01,Carlos Febles,2B
guerrwi01,Wilton Guerrero,2B
jacksda04,Damian Jackson,2B
rebouje01,Jeff Reboulet,SS
santafp01,F. P. Santangelo,LF
servasc01,Scott Servais,C
gatesbr01,Brent Gates,2B
davisru01,Russ Davis,3B
nunezab01,Abraham Nunez,2B
hockide01,Denny Hocking,2B
maciajo01,Jose Macias,3B
mcewijo01,Joe McEwing,2B
gutieri01,Ricky Gutierrez,SS
harveke01,Ken Harvey,1B
kellypa03,Pat Kelly,2B
bransje01,Jeff Branson,3B
stockke01,Kevin Stocker,SS
berroan01,Angel Berroa,SS
haltesh01,Shane Halter,3B
perezto03,Tomas Perez,2B
andresh01,Shane Andrews,3B
moutoja01,James Mouton,LF
relafde01,Desi Relaford,SS
bogarti01,Tim Bogar,SS
lewisma01,Mark Lewis,2B
stinnke01,Kelly Stinnett,C
ordonre01,Rey Ordonez,SS
abbotku01,Kurt Abbott,SS
larueja01,Jason LaRue,C
paquecr01,Craig Paquette,3B
bergda01,Dave Berg,2B
woodwch01,Chris Woodward,SS
foxan01,Andy Fox,SS
gomezch02,Chris Gomez,SS
listapa01,Pat Listach,SS
widgech01,Chris Widger,C
vazqura01,Ramon Vazquez,SS
strando01,Doug Strange,3B
castrju01,Juan Castro,SS
bennega01,Gary Bennett,C
mathemi01,Mike Matheny,C
fabrejo01,Jorge Fabregas,C
lopezlu02,Luis Lopez,SS
sveumda01,Dale Sveum,SS
gilbe01,Benji Gil,SS
walbema01,Matt Walbeck,C
davisbe01,Ben Davis,C
howarda02,David Howard,SS
bakopa01,Paul Bako,C
delahed01,Ed Delahanty,LF
broutda01,Dan Brouthers,1B
kellejo01,Joe Kelley,LF
hamilbi01,Billy Hamilton,CF
thompsa01,Sam Thompson,RF
connoro01,Roger Connor,1B
duffyhu01,Hugh Duffy,CF
ansonca01,Cap Anson,1B
brownpe01,Pete Browning,CF
tiernmi01,Mike Tiernan,RF
mcgrajo01,John McGraw,3B
stoveha01,Harry Stovey,1B
kellyki01,King Kelly,RF
stenzja01,Jake Stenzel,CF
langebi01,Bill Lange,CF
burkeje01,Jesse Burkett,LF
childcu01,Cupid Childs,2B
oneilti01,Tip O'Neill,LF
joycebi01,Bill Joyce,3B
smithel01,Elmer Smith,LF
lyonsde01,Denny Lyons,3B
keelewi01,Willie Keeler,RF
orrda01,Dave Orr,1B
barnero01,Ross Barnes,2B
ewingbu01,Buck Ewing,C
jennihu01,Hughie Jennings,SS
clemeja01,Jack Clements,C
richaha01,Hardy Richardson,2B
ryanji01,Jimmy Ryan,CF
griffmi01,Mike Griffin,CF
glassja01,Jack Glasscock,SS
selbaki01,Kip Selbach,LF
becklja01,Jake Beckley,1B
mckeaed01,Ed McKean,SS
meyerle01,Levi Meyerle,3B
hollibu01,Bug Holliday,CF
vanhage01,George Van Haltren,CF
burnsoy01,Thomas Burns,RF
reilljo01,John Reilly,1B
gorege01,George Gore,CF
pikeli01,Lip Pike,CF
mccarto01,Tommy McCarthy,RF
doyleja01,Jack Doyle,1B
larkihe01,Henry Larkin,1B
lowebo01,Bobby Lowe,2B
mcphebi01,Bid McPhee,2B
longhe01,Herman Long,SS
wrighge01,George Wright,SS
hinespa01,Paul Hines,CF
carutbo01,Bob Caruthers,RF
farredu01,Duke Farrell,C
millijo01,John Milligan,C
crossla01,Lave Cross,3B
dalyto01,Tom Daly,2B
lathaar01,Arlie Latham,3B
mcveyca01,Cal McVey,1B
cartwed01,Ed Cartwright,1B
dunlafr01,Fred Dunlap,2B
swarted01,Ed Swartwood,RF
jonesch01,Charley Jones,LF
carrofr01,Fred Carroll,C
hallge01,George Hall,LF
grantfr99,Frank Grant,2B
orourji01,Jim O'Rourke,LF
mcguide01,Deacon McGuire,C
werdepe01,Perry Werden,1B
wardjo01,John Ward,SS
willine01,Ed Williamson,3B
wilmowa01,Walt Wilmot,LF
milledu01,Dusty Miller,RF
whitede01,Deacon White,3B
nashbi01,Billy Nash,3B
brodist01,Steve Brodie,CF
bennech01,Charlie Bennett,C
turnetu01,Tuck Turner,RF
hoydu01,Billy Hoy,CF
keistbi01,Bill Keister,SS
pfefffr01,Fred Pfeffer,2B
foutzda01,Dave Foutz,1B
zimmech01,Charles Zimmer,C
reitzhe01,Henry Reitz,2B
suttoez01,Ezra Sutton,3B
brownto01,Tom Brown,RF
wolfji01,Chicken Wolf,RF
roweja01,Jack Rowe,SS
shindbi01,Billy Shindle,3B
dalryab01,Abner Dalrymple,LF
wisesa01,Sam Wise,2B
welchcu01,Curt Welch,CF
peitzhe01,Heinie Peitz,C
tucketo01,Tommy Tucker,1B
abbeych01,Charlie Abbey,CF
woodge01,George Wood,LF
bierblo01,Lou Bierbauer,2B
smithge01,Germany Smith,SS
burkeed01,Eddie Burke,LF
dungasa01,Sam Dungan,RF
collihu01,Hub Collins,2B
everibi01,Bill Everitt,1B
oconnja01,Jack O'Connor,C
lachaca01,George LaChance,1B
